instStructName_s;labStructName_s;thesisSchool_s;authFullName_s;title_s;defenseDate_s;language_s;committee_s;director_s;domainAllCode_s;keyword_s;nntId_id;anrProjectAcronym_s;europeanProject;uri_s
Commissariat à l'énergie atomique et aux énergies alternatives,Commissariat à l'énergie atomique et aux énergies alternatives;Institut de Recherche Interdisciplinaire de Grenoble;;Akanksha Kapoor;Core-shell InGaN/GaN wire for Flexible LEDs,Fils Core-Shell InGaN / GaN pour LED flexibles;04/06/2020;en;Peter James Parbrook,Jean-Paul Salvestrini,Agnès Trassoudaine,Thierry Baron,Maria Tchernycheva,Benjamin Damilano;Joel Eymery,Christophe Durand (co-directeur);phys.cond.cm-ms,spi.tron;InGaN/GaN,Green emission,Flexible devices,Phosphors,InGaN/GaN,Dispositifs flexibles,Phosphores;;;;https://tel.archives-ouvertes.fr/tel-02908238
Commissariat à l'énergie atomique et aux énergies alternatives,Université Grenoble Alpes [2016-2019],Université Grenoble Alpes [2016-2019];Institut Nanosciences et Cryogénie,Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Toai Le Quang;Low-temperature scanning tunneling specstroscopy of epitaxial graphene grown on SiC,Spectroscopie tunnel à très basse température du graphène épitaxié sur SiC;18/03/2016;en;Pierre Mallet [Président],Claire Berger [Rapporteur],Ivan Brihuega [Rapporteur],Guy Trambly de Laissardière;Claude Chapelier;phys.qphy;Van Hove singularities,SiC,Epitaxie graphene,Superconducting graphene,Scanning tunneling spectroscopy,Singularités de van Hove,Moiré,Très basse température,Graphene,Supraconducteur,Spectroscopie tunnel;;;;https://tel.archives-ouvertes.fr/tel-01452516
Commissariat à l'énergie atomique et aux énergies alternatives,Université Grenoble Alpes [2016-2019];Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Raisei Mizokuchi;Low-dimensional silicon-germanium heterostructures for quantum spintronics,Hétérostructures de silicium-germanium à dimensionnalité réduite pour la spintronique quantique;05/06/2018;en;Christopher Bauerle [Président],Ferdinand Kuemmeth [Rapporteur],Floris Zwanenburg [Rapporteur],Julia Meyer,Maksym Myronov;Silvano De Franceschi;phys.cond.cm-ms;Nanoelectronics,Quantum transport,Quantum spintronics,Germanium,Silicon,Spintronique quantique,Germanium,Silicium,Transport quantique,Nanoélectronique;;;;https://tel.archives-ouvertes.fr/tel-01875713
Université Grenoble Alpes [2016-2019];Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Andrea Corna;Single spin control and readout in silicon coupled quantum dots,Contrôle et lecture de spin unique dans des boites quantiques de silicium couplés;20/01/2017;en;Hervé Courtois [Président],Gwendal Fève [Rapporteur],Dominique Mailly [Rapporteur];Marc Sanquer,Xavier Jehl;phys.qphy;Silicon,Nanophysics,Field effect transistor,Spin resonance,Quantum dots,Nanophysique,Transistors,Spin resonance,Boîtes quantiques,Silicium;;;;https://tel.archives-ouvertes.fr/tel-01586070
Commissariat à l'énergie atomique et aux énergies alternatives,Université Grenoble Alpes [2016-2019];Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Loi?c Huder;Link between structural and electronic properties of moirés of graphene studied by scanning tunneling microscopy,Lien entre structure et propriétés électroniques des moirés de graphène étudié par microscopie à effet tunnel;29/11/2017;en;Laurence Magaud [Président],Markus Morgenstern [Rapporteur],Guillaume Schull [Rapporteur],Mikael Syväjärvi;A.G.M Jansen,Vincent Renard;phys.cond.cm-s;Scanning tunneling microscope,Twisted graphene layers,Graphene,Superconductivity,Lattice deformations,Déformations du réseau cristallin,Supraconductivité,Microscope à effet tunnel,Couches tournées de graphène,Graphène;;;;https://tel.archives-ouvertes.fr/tel-01799563
Centre National de la Recherche Scientifique,Institut National Polytechnique de Grenoble,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Institut National Polytechnique de Grenoble,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Laboratoire sols\, solides\, structures - risques [Grenoble],Laboratoire sols\, solides\, structures - risques [Grenoble];Ingénierie - Matériaux\, Mécanique\, Environnement\, Energétique\, Procédés\, Production;Khadijatou El Moustapha;Identification de lois de comportement enrichies pour les géomatériaux en présence d’une localisation de la déformation,Identification of enriched constitutive laws for geomaterials in the presence of strain localisation;23/04/2014;fr;Claudio Tamagnini [Rapporteur],Frédéric Collin [Rapporteur],Gioacchino Viggiani (président),Panagiotis Kotronis;Pierre Bésuelle,René Chambon,Yannick Sieffert;spi.gciv.geotech,spi.meca.mema,phys.meca.solid;Optimisation,Second gradient continua,Strain localisation,Identification,Sensitivity matrix,Matrice de sensibilité,Localisation de la déformation,Second gradient;;;;https://hal.univ-grenoble-alpes.fr/tel-02074620
VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation\, santé animale\, sciences agronomiques et de l'environnement,Institut polytechnique de Grenoble - Grenoble Institute of Technology,IMAG,Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1;Techniques de l'Ingénierie Médicale et de la Complexité - Informatique\, Mathématiques et Applications\, Grenoble - UMR 5525;;Thierry Rey;Contribution to the elaboration\, experimentation and modeling of architectured shape memory alloy Nickel-Titanium/silicone rubber composites,Contribution à l'élaboration\, l'expérimentation et la modélisation de matériaux composites alliage à mémoire de forme NiTi/ élastomères silicones architecturés;16/09/2014;en;;Denis Favier,Grégory Chagnon,Jean-Benoit Le Cam;phys.meca.mema;Silicone rubber,Élastomères silicones,Hystérésis,Adhésion,NiTi,Température;;;;https://hal.archives-ouvertes.fr/tel-02023224
Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives;Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Nicolas Thiery;Spin transfer in a magnetic insulator,Transfert de spin dans un isolant magnétique;28/11/2019;en;Christian Back [Président],Catherine Gourdon [Rapporteur],Sebastian TB Goennenwein [Rapporteur],Laurent Ranno,Vittorio Basso;Olivier Klein,Laurent Vila;phys.cond.cm-ms;Yig,Spin transfer,Yig,Transfert de spin,Isolants magnétiques;;;;https://tel.archives-ouvertes.fr/tel-03092264
Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Laboratoire d'Electrochimie et de Physico-chimie des Matériaux et des Interfaces;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production;Cesar Adolfo Escobar Claros;Study of bioactivity\, corrosion resistance and fatigue behavior of Ti-12Mo-6Zr-2Fe alloy after different surface treatments,Etude de bioactivité\, résistance à la corrosion et comportement en fatigue de l'alliage Ti-12Mo-6Zr-2Fe après différents traitements de surface;19/11/2020;en;Alberto Moreira Jorge JR [Président],Nicolas Mary [Rapporteur],Dilermando Travessa Nagle [Rapporteur],Rubens Caram;Jean-Claude Leprêtre,Virginie Roche,Claudemiro Bolfarini;phys.meca.solid;Titanium alloy,Bioactivity,Corrosion resistance,Fatigue behavior,Hydrogen embrittlement,Alliage de titane,Bioactivité,Résistance à la corrosion,Comportement à la fatigue,Fragilisation par l'hydrogène;;;;https://tel.archives-ouvertes.fr/tel-03098341
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Francesco Ursini;L'origine de l'émission électromagnétique de haute énergie dans l'environnement des trous noirs supermassifs,Constraining the high energy emission sources in the environment of supermassive black holes;28/10/2016;fr;Claudine Kahane [Président],René W. Goosmann [Rapporteur],Paola Grandi [Rapporteur],Alessandra De Rosa,Julien Malzac;Pierre-Olivier Petrucci,Giorgio Matt;phys.astr.he;X-Rays,Black holes,Active galactic nuclei,High energy emission,Noyaux actifs de galaxies,Emission de haute énergie,Trous noirs,Rayonnement X;;;;https://tel.archives-ouvertes.fr/tel-01589295
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Aina Andrianasolo;Nika2 : mesure de la polarisation avec des KIDs et perspectives pour la mesure du fond diffus cosmologique,Nika2 : measure of polarization with KIDs and progress towards the measure of cosmic microwave background;20/12/2019;fr;Jonathan Ferreira [Président],Jean-Philippe Bernard [Rapporteur],Sophie Henrot-Versillé [Rapporteur],Julien Grain;Nicolas Ponthieu,François-Xavier Désert;sdu.astr,phys.astr.im;Polarization,Millimetre astronomy,Cosmology,Kid,Observations,Simulation,Polarisation,Astronomie millimétrique,Cosmologie,Kid,Observations,Simulation;;;;https://tel.archives-ouvertes.fr/tel-02936622
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Mathilde Faure;Évolution des glaces et des composés organiques interstellaires et cométaires : étude expérimentale et analyse des données VIRTIS/ROSETTA,Evolution of interstellar and cometary ice and organic matter : experimental study and VIRTIS/ROSETTA data analysis;06/12/2016;fr;Claudine Kahane [Président],Nicolas Fray [Rapporteur],Nathalie Carrasco [Rapporteur],Jean-Hugues Fillion;Alexandre Faure,Éric Quirico;phys.astr;Spectroscopy,Interstellar medium,Comet,Organic matter,Ice,Spectroscopie,Milieu interstellaire,Comètes,Composés organiques,Glace;;;;https://tel.archives-ouvertes.fr/tel-01693407
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Juan David Ospina-Zamudio;Complexité chimique des protoétoiles de masse intermédiaire : une étude de Cep E-mm,Chemical complexity of intermediate mass protostars : a study of Cep E-mm;28/03/2019;fr;Jonathan Ferreira [Président],José Cernicharo [Rapporteur],Fabrice Herpin [Rapporteur],Claudio Codella,Antoine Gusdorf,Frédérique Motte,Karl-Friedrich Schuster,Linda Podio;Bertrand Le Floch;phys.astr;Astrochemistry,Star formation,Radioastronomy,Interferometry,Hydrodynamics,Astrochimie,Formation stellaire,Radioastronommie,Interférométrie,Hydrodynamique radiative;;;;https://tel.archives-ouvertes.fr/tel-02314123
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Anae?l Wunsche;Détection et caractérisation de planètes en transit autour des naines M,Detection and caracterisation of planets in transit around M dwarfs;12/01/2018;fr;Xavier Delfosse [Président],Guillaume Hébrard [Rapporteur],Sylvestre Lacour [Rapporteur],David Ehrenreich,Jean-Philippe Berger;Xavier Bonfils;phys.astr.im;Exoplanet,Detection,Photometry,Exoplanète,Détection,Photométrie;;;;https://tel.archives-ouvertes.fr/tel-01822976
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Laetitia Rodet;Dynamical study of the exoplanets and debris disks revealed by SPHERE,Etude dynamique des exoplanètes et des disques de débris révélés par SPHERE;03/09/2019;en;Carine Babusiaux [Président],Aurélien Crida [Rapporteur],Matthew Kenwothy [Rapporteur],Jean-Charles Augereau,Beth Biller,Anne-Marie Lagrange,Markus Janson,Dong Lai;Hervé Beust,Mickaël Bonnefoy;phys.astr.co;Exoplanets,Debris disks,Celestial dynamics,Symplectic N-Body simulations,Exoplanètes,Disques de débris,Mécanique céleste,Simulations symplectiques N-Corps;;;;https://tel.archives-ouvertes.fr/tel-02481239
Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Victor de Souza Magalhaes;Le patrimoine de la nébuleuse protosolaire : le rapport isotopique de l'azote des nuages interstellaires à des systèmes planétaires,The protosolar nebula heritage : the nitrogen isotopic ratio from interstellar clouds to planetary systems;20/12/2017;en;Claudine Kahane [Président],Stéphane Guilloteau [Rapporteur],Evelyne Roueff [Rapporteur],Paola Caselli,Pierre Lesaffre,Alexandre Faure;Pierre Hily-Blant;phys.astr.sr;Radioastronomy,Astrochemistry,Comets,Nitrogen isotopic ratio,Interstellar clouds,Star and planet formation,Rapport isotopique de l'azote,Nuages interstellaires,Formation stellaire et planétaire,Comètes,Radioastronomie,Astrochimie;;;;https://tel.archives-ouvertes.fr/tel-01824304
